Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude,Transmitter Type,Sensor Precision
2021-09-20 12:40:33,VR2W180-300813,A180-1702-61650
2021-09-20 12:41:28,VR2W180-300813,A180-1702-61650
2021-09-20 12:42:47,VR2W180-300813,A180-1702-61650
2021-09-20 12:43:55,VR2W180-300813,A180-1702-61650
2021-09-20 12:44:38,VR2W180-300813,A180-1702-61650
2021-09-20 12:48:43,VR2W180-300813,A180-1702-61650
2021-09-20 12:49:55,VR2W180-300813,A180-1702-41734
2021-09-20 13:15:12,VR2W180-300813,A180-1702-61650
2021-09-20 13:16:34,VR2W180-300813,A180-1702-61650
2021-09-20 13:17:46,VR2W180-300813,A180-1702-61650
2021-09-20 13:18:38,VR2W180-300813,A180-1702-61650
2021-09-20 13:19:52,VR2W180-300813,A180-1702-61650
2021-09-20 13:20:48,VR2W180-300813,A180-1702-61650
2021-09-20 13:22:09,VR2W180-300813,A180-1702-61650
2021-09-20 13:23:20,VR2W180-300813,A180-1702-61650
2021-09-20 13:24:11,VR2W180-300813,A180-1702-61650
2021-09-20 13:25:21,VR2W180-300813,A180-1702-61650
2021-09-20 13:26:10,VR2W180-300813,A180-1702-61650
2021-09-20 13:27:16,VR2W180-300813,A180-1702-61650
2021-09-20 13:27:58,VR2W180-300813,A180-1702-61650
2021-09-20 13:28:50,VR2W180-300813,A180-1702-61650
2021-09-20 13:30:03,VR2W180-300813,A180-1702-61650
2021-09-20 13:30:58,VR2W180-300813,A180-1702-61650
2021-09-20 13:32:17,VR2W180-300813,A180-1702-61650
2021-09-20 13:33:24,VR2W180-300813,A180-1702-61650
2021-09-20 13:34:06,VR2W180-300813,A180-1702-61650
2021-09-20 13:34:59,VR2W180-300813,A180-1702-61650
2021-09-20 13:36:15,VR2W180-300813,A180-1702-61650
2021-09-20 13:37:15,VR2W180-300813,A180-1702-61650
2021-09-20 13:38:44,VR2W180-300813,A180-1702-61650
2021-09-20 13:40:11,VR2W180-300813,A180-1702-61650
2021-09-20 13:41:34,VR2W180-300813,A180-1702-61650
2021-09-20 13:42:49,VR2W180-300813,A180-1702-61650
2021-09-20 13:43:47,VR2W180-300813,A180-1702-61650
2021-09-20 13:45:13,VR2W180-300813,A180-1702-61650
2021-09-20 13:46:32,VR2W180-300813,A180-1702-61650
2021-09-20 13:47:39,VR2W180-300813,A180-1702-61650
2021-09-20 13:48:22,VR2W180-300813,A180-1702-61650
2021-09-20 13:49:18,VR2W180-300813,A180-1702-61650
2021-09-20 13:50:37,VR2W180-300813,A180-1702-61650
2021-09-20 13:51:45,VR2W180-300813,A180-1702-61650
2021-09-20 13:52:30,VR2W180-300813,A180-1702-61650
