"Plot Title: Glider_20054582"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20054582, SEN S/N: 20054582)","Coupler Detached (LGR S/N: 20054582)","Coupler Attached (LGR S/N: 20054582)","Host Connected (LGR S/N: 20054582)","Stopped (LGR S/N: 20054582)","End Of File (LGR S/N: 20054582)"
1,09/13/21 12:00:00 PM,22.369,Logged,,,,
2,09/13/21 12:15:00 PM,22.393,,,,,
3,09/13/21 12:30:00 PM,22.417,,,,,
4,09/13/21 12:45:00 PM,22.417,,,,,
5,09/13/21 01:00:00 PM,22.417,,,,,
6,09/13/21 01:15:00 PM,22.417,,,,,
7,09/13/21 01:30:00 PM,22.393,,,,,
8,09/13/21 01:45:00 PM,22.393,,,,,
9,09/13/21 02:00:00 PM,22.369,,,,,
10,09/13/21 02:15:00 PM,22.345,,,,,
11,09/13/21 02:30:00 PM,22.321,,,,,
12,09/13/21 02:45:00 PM,22.298,,,,,
13,09/13/21 03:00:00 PM,22.274,,,,,
14,09/13/21 03:15:00 PM,22.250,,,,,
15,09/13/21 03:30:00 PM,22.226,,,,,
16,09/13/21 03:45:00 PM,22.178,,,,,
17,09/13/21 04:00:00 PM,22.154,,,,,
18,09/13/21 04:15:00 PM,22.130,,,,,
19,09/13/21 04:30:00 PM,22.106,,,,,
20,09/13/21 04:45:00 PM,22.082,,,,,
21,09/13/21 05:00:00 PM,22.058,,,,,
22,09/13/21 05:15:00 PM,22.034,,,,,
23,09/13/21 05:30:00 PM,22.011,,,,,
24,09/13/21 05:45:00 PM,21.987,,,,,
25,09/13/21 06:00:00 PM,21.963,,,,,
26,09/13/21 06:15:00 PM,21.939,,,,,
27,09/13/21 06:30:00 PM,21.915,,,,,
28,09/13/21 06:45:00 PM,21.891,,,,,
29,09/13/21 07:00:00 PM,21.867,,,,,
30,09/13/21 07:15:00 PM,21.843,,,,,
31,09/13/21 07:30:00 PM,21.819,,,,,
32,09/13/21 07:45:00 PM,21.819,,,,,
33,09/13/21 08:00:00 PM,21.795,,,,,
34,09/13/21 08:15:00 PM,21.772,,,,,
35,09/13/21 08:30:00 PM,21.748,,,,,
36,09/13/21 08:45:00 PM,21.724,,,,,
37,09/13/21 09:00:00 PM,21.700,,,,,
38,09/13/21 09:15:00 PM,21.676,,,,,
39,09/13/21 09:30:00 PM,21.676,,,,,
40,09/13/21 09:45:00 PM,21.652,,,,,
41,09/13/21 10:00:00 PM,21.628,,,,,
42,09/13/21 10:15:00 PM,21.604,,,,,
43,09/13/21 10:30:00 PM,21.557,,,,,
44,09/13/21 10:45:00 PM,21.533,,,,,
45,09/13/21 11:00:00 PM,21.509,,,,,
46,09/13/21 11:15:00 PM,21.485,,,,,
47,09/13/21 11:30:00 PM,21.485,,,,,
48,09/13/21 11:45:00 PM,21.461,,,,,
49,09/14/21 12:00:00 AM,21.437,,,,,
50,09/14/21 12:15:00 AM,21.437,,,,,
51,09/14/21 12:30:00 AM,21.413,,,,,
52,09/14/21 12:45:00 AM,21.413,,,,,
53,09/14/21 01:00:00 AM,21.413,,,,,
54,09/14/21 01:15:00 AM,21.413,,,,,
55,09/14/21 01:30:00 AM,21.413,,,,,
56,09/14/21 01:45:00 AM,21.390,,,,,
57,09/14/21 02:00:00 AM,21.390,,,,,
58,09/14/21 02:15:00 AM,21.390,,,,,
59,09/14/21 02:30:00 AM,21.390,,,,,
60,09/14/21 02:45:00 AM,21.390,,,,,
61,09/14/21 03:00:00 AM,21.390,,,,,
62,09/14/21 03:15:00 AM,21.390,,,,,
63,09/14/21 03:30:00 AM,21.390,,,,,
64,09/14/21 03:45:00 AM,21.390,,,,,
65,09/14/21 04:00:00 AM,21.413,,,,,
66,09/14/21 04:15:00 AM,21.413,,,,,
67,09/14/21 04:30:00 AM,21.413,,,,,
68,09/14/21 04:45:00 AM,21.413,,,,,
69,09/14/21 05:00:00 AM,21.413,,,,,
70,09/14/21 05:15:00 AM,21.437,,,,,
71,09/14/21 05:30:00 AM,21.437,,,,,
72,09/14/21 05:45:00 AM,21.437,,,,,
73,09/14/21 06:00:00 AM,21.437,,,,,
74,09/14/21 06:15:00 AM,21.437,,,,,
75,09/14/21 06:30:00 AM,21.437,,,,,
76,09/14/21 06:45:00 AM,21.461,,,,,
77,09/14/21 07:00:00 AM,21.461,,,,,
78,09/14/21 07:15:00 AM,21.461,,,,,
79,09/14/21 07:30:00 AM,21.461,,,,,
80,09/14/21 07:45:00 AM,21.461,,,,,
81,09/14/21 08:00:00 AM,21.461,,,,,
82,09/14/21 08:15:00 AM,21.461,,,,,
83,09/14/21 08:30:00 AM,21.461,,,,,
84,09/14/21 08:45:00 AM,21.461,,,,,
85,09/14/21 09:00:00 AM,21.461,,,,,
86,09/14/21 09:15:00 AM,21.461,,,,,
87,09/14/21 09:30:00 AM,21.485,,,,,
88,09/14/21 09:45:00 AM,21.485,,,,,
89,09/14/21 10:00:00 AM,21.485,,,,,
90,09/14/21 10:15:00 AM,21.485,,,,,
91,09/14/21 10:30:00 AM,21.485,,,,,
92,09/14/21 10:45:00 AM,21.485,,,,,
93,09/14/21 11:00:00 AM,21.485,,,,,
94,09/14/21 11:15:00 AM,21.509,,,,,
95,09/14/21 11:30:00 AM,21.509,,,,,
96,09/14/21 11:45:00 AM,21.533,,,,,
97,09/14/21 12:00:00 PM,21.533,,,,,
98,09/14/21 12:15:00 PM,21.557,,,,,
99,09/14/21 12:30:00 PM,21.581,,,,,
100,09/14/21 12:45:00 PM,21.628,,,,,
101,09/14/21 01:00:00 PM,21.676,,,,,
102,09/14/21 01:15:00 PM,21.724,,,,,
103,09/14/21 01:30:00 PM,21.795,,,,,
104,09/14/21 01:45:00 PM,21.891,,,,,
105,09/14/21 02:00:00 PM,21.987,,,,,
106,09/14/21 02:15:00 PM,22.082,,,,,
107,09/14/21 02:30:00 PM,22.178,,,,,
108,09/14/21 02:45:00 PM,22.274,,,,,
109,09/14/21 03:00:00 PM,22.345,,,,,
110,09/14/21 03:15:00 PM,22.441,,,,,
111,09/14/21 03:30:00 PM,22.513,,,,,
112,09/14/21 03:45:00 PM,22.585,,,,,
113,09/14/21 04:00:00 PM,22.633,,,,,
114,09/14/21 04:15:00 PM,22.705,,,,,
115,09/14/21 04:30:00 PM,22.753,,,,,
116,09/14/21 04:45:00 PM,22.800,,,,,
117,09/14/21 05:00:00 PM,22.824,,,,,
118,09/14/21 05:15:00 PM,22.848,,,,,
119,09/14/21 05:30:00 PM,22.872,,,,,
120,09/14/21 05:45:00 PM,22.872,,,,,
121,09/14/21 06:00:00 PM,22.872,,,,,
122,09/14/21 06:15:00 PM,22.848,,,,,
123,09/14/21 06:30:00 PM,22.848,,,,,
124,09/14/21 06:45:00 PM,22.824,,,,,
125,09/14/21 07:00:00 PM,22.800,,,,,
126,09/14/21 07:15:00 PM,22.776,,,,,
127,09/14/21 07:30:00 PM,22.729,,,,,
128,09/14/21 07:45:00 PM,22.705,,,,,
129,09/14/21 08:00:00 PM,22.681,,,,,
130,09/14/21 08:15:00 PM,22.633,,,,,
131,09/14/21 08:30:00 PM,22.609,,,,,
132,09/14/21 08:45:00 PM,22.585,,,,,
133,09/14/21 09:00:00 PM,22.537,,,,,
134,09/14/21 09:15:00 PM,22.489,,,,,
135,09/14/21 09:30:00 PM,22.465,,,,,
136,09/14/21 09:45:00 PM,22.417,,,,,
137,09/14/21 10:00:00 PM,22.393,,,,,
138,09/14/21 10:15:00 PM,22.345,,,,,
139,09/14/21 10:30:00 PM,22.321,,,,,
140,09/14/21 10:45:00 PM,22.298,,,,,
141,09/14/21 11:00:00 PM,22.250,,,,,
142,09/14/21 11:15:00 PM,22.226,,,,,
143,09/14/21 11:30:00 PM,22.202,,,,,
144,09/14/21 11:45:00 PM,22.154,,,,,
145,09/15/21 12:00:00 AM,22.130,,,,,
146,09/15/21 12:15:00 AM,22.106,,,,,
147,09/15/21 12:30:00 AM,22.082,,,,,
148,09/15/21 12:45:00 AM,22.058,,,,,
149,09/15/21 01:00:00 AM,22.034,,,,,
150,09/15/21 01:15:00 AM,22.011,,,,,
151,09/15/21 01:30:00 AM,21.987,,,,,
152,09/15/21 01:45:00 AM,21.963,,,,,
153,09/15/21 02:00:00 AM,21.939,,,,,
