VEMCO DATA LOG,1.0.0,vdat-2.7.1-20200703-910fdc-release
RECORD TYPE,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD
ATTITUDE_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Tilt (deg)
BATTERY_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Battery Position,Battery Type,Battery Serial Number,Battery Voltage (V),Battery Remaining (%)
CFG_CHANNEL_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Index,Frequency (kHz),Decoder,PPM Map ID,HR Coding ID
CFG_STATION_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Station Name,Latitude (deg),Longitude (deg)
CFG_STUDY_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Description
CFG_TRANSMITTER_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Transmission Type,Full ID,ID,Power Level,Min Delay (s),Max Delay (s)
CLOCK_REF_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,External Time (UTC),External Difference (s),Source
CLOCK_SET_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Prior Device Time (UTC),Prior Difference (s),Source
DATA_ERROR_DESC,Type,Error,Page,Offset,Description
DATA_SOURCE_FILE_DESC,File Name,UUID,Type,Size,State
DEPTH_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Depth (m)
DEPTH_STATS_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Depth Min (m),Depth Max (m),Depth Mean (m),Sample Count,Accumulation Period (s)
DET_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Detection Type,Full ID,ID,Signal Strength (dB),Noise (dB),Quality Score,Decoder,Sensor Value,Sensor Unit
DET,2021-09-09 19:14:40.8136,2021-09-09 19:14:40.779599,,-0.034000482,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 19:15:14.5365,2021-09-09 19:15:14.501649,,-0.034850559,VR2Tx-69,480027,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-09 19:15:48.5509,2021-09-09 19:15:48.515192,,-0.035707984,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 19:21:27.6728,2021-09-09 19:21:27.628543,,-0.044256465,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 19:24:35.9278,2021-09-09 19:24:35.878798,,-0.049001940,VR2Tx-69,480027,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-09 19:26:09.558,2021-09-09 19:26:09.506637,,-0.051362141,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 19:32:11.6808,2021-09-09 19:32:11.620309,,-0.060490422,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 19:34:16.0401,2021-09-09 19:34:15.976474,,-0.063625234,VR2Tx-69,480027,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-09 19:35:33.7145,2021-09-09 19:35:33.648916,,-0.065583226,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 19:35:48.9131,2021-09-09 19:35:48.847133,,-0.065966348,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
EVENT,2021-09-09 19:37:31,2021-09-09 19:37:30.93146,,-0.068539723,VR2Tx-69,480027,TRANSPONDING_SESSION_BEGIN,
DET,2021-09-09 19:44:33.5935,2021-09-09 19:44:33.514307,,-0.079192331,VR2Tx-69,480027,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-09 19:46:04.304,2021-09-09 19:46:04.222521,,-0.081478934,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 19:46:19.5876,2021-09-09 19:46:19.505735,,-0.081864198,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
EVENT,2021-09-09 19:47:31,2021-09-09 19:47:30.916335,,-0.083664340,VR2Tx-69,480027,TRANSPONDING_SESSION_END,
DET,2021-09-09 19:47:34.805,2021-09-09 19:47:34.721239,,-0.083760256,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 19:48:51.0876,2021-09-09 19:48:51.001916,,-0.085683164,VR2Tx-69,480027,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-09 19:54:06.2176,2021-09-09 19:54:06.123973,,-0.093626865,VR2Tx-69,480027,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-09 19:55:31.9591,2021-09-09 19:55:31.863311,,-0.095788211,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 19:56:48.1451,2021-09-09 19:56:48.047391,,-0.097708684,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 19:57:22.6529,2021-09-09 19:57:22.554321,,-0.098578546,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DIAG,2021-09-09 20:00:00,2021-09-09 19:59:59.897455,,-0.102544904,VR2Tx-69,480027,22.626,752,3,,248,23
TEMP,2021-09-09 20:00:00,2021-09-09 19:59:59.897455,,-0.102544904,VR2Tx-69,480027,22.626,
BATTERY,2021-09-09 20:00:00,2021-09-09 19:59:59.897455,,-0.102544904,VR2Tx-69,480027,,,,3.6042,
DET,2021-09-09 20:04:08.3266,2021-09-09 20:04:08.217795,,-0.108804645,VR2Tx-69,480027,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-09 20:05:23.9502,2021-09-09 20:05:23.839489,,-0.110710942,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 20:06:42.0689,2021-09-09 20:06:41.956219,,-0.112680134,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 20:07:55.429,2021-09-09 20:07:55.31447,,-0.114529373,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 20:15:09.8733,2021-09-09 20:15:09.747819,,-0.125480713,VR2Tx-69,480027,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-09 20:16:05.0812,2021-09-09 20:16:04.954327,,-0.126872377,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 20:17:27.0049,2021-09-09 20:17:26.875962,,-0.128937484,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 20:17:58.7209,2021-09-09 20:17:58.591163,,-0.129736972,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 20:26:10.0162,2021-09-09 20:26:09.874078,,-0.142121394,VR2Tx-69,480027,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-09 20:26:24.2162,2021-09-09 20:26:24.07372,,-0.142479343,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 20:27:02.577,2021-09-09 20:27:02.433553,,-0.143446330,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 20:27:53.6894,2021-09-09 20:27:53.544665,,-0.144734756,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 20:35:59.8273,2021-09-09 20:35:59.67031,,-0.156989172,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 20:36:07.837,2021-09-09 20:36:07.679808,,-0.157191078,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 20:37:07.8193,2021-09-09 20:37:07.660596,,-0.158703094,VR2Tx-69,480027,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-09 20:37:44.3366,2021-09-09 20:37:44.176976,,-0.159623611,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 20:45:15.905,2021-09-09 20:45:15.733993,,-0.171006609,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 20:46:07.7306,2021-09-09 20:46:07.558286,,-0.172313013,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 20:48:00.942,2021-09-09 20:48:00.766833,,-0.175166811,VR2Tx-69,480027,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-09 20:48:22.2537,2021-09-09 20:48:22.077995,,-0.175704030,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 20:54:29.121,2021-09-09 20:54:28.936048,,-0.184951909,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 20:55:20.4094,2021-09-09 20:55:20.223155,,-0.186244772,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 20:58:35.3661,2021-09-09 20:58:35.17494,,-0.191159181,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 20:58:44.7044,2021-09-09 20:58:44.513005,,-0.191394578,VR2Tx-69,480027,PPM,A69-1601-63846,63846,,,,,,
DIAG,2021-09-09 21:00:00,2021-09-09 20:59:59.806707,,-0.193292606,VR2Tx-69,480027,22.245,789,3,,228,24
TEMP,2021-09-09 21:00:00,2021-09-09 20:59:59.806707,,-0.193292606,VR2Tx-69,480027,22.245,
BATTERY,2021-09-09 21:00:00,2021-09-09 20:59:59.806707,,-0.193292606,VR2Tx-69,480027,,,,3.6071,
DET,2021-09-09 21:03:53.101,2021-09-09 21:03:52.901831,,-0.199168545,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 21:04:42.9164,2021-09-09 21:04:42.715975,,-0.200424277,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 21:07:58.4001,2021-09-09 21:07:58.194748,,-0.205351970,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 21:09:09.746,2021-09-09 21:09:09.538849,,-0.207150436,VR2Tx-69,480027,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-09 21:13:38.609,2021-09-09 21:13:38.395072,,-0.213927852,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 21:14:25.0795,2021-09-09 21:14:24.8644,,-0.215099267,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 21:17:41.0914,2021-09-09 21:17:40.871359,,-0.220040275,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 21:18:57.3464,2021-09-09 21:18:57.124437,,-0.221962488,VR2Tx-69,480027,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-09 21:24:06.705,2021-09-09 21:24:06.475239,,-0.229760705,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 21:24:46.5545,2021-09-09 21:24:46.323734,,-0.230765219,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 21:28:03.0955,2021-09-09 21:28:02.85978,,-0.235719564,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 21:29:29.4084,2021-09-09 21:29:29.170504,,-0.237895314,VR2Tx-69,480027,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-09 21:34:00.169,2021-09-09 21:33:59.924279,,-0.244720564,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 21:34:26.8455,2021-09-09 21:34:26.600106,,-0.245393017,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 21:37:43.9145,2021-09-09 21:37:43.664139,,-0.250360673,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 21:39:31.0493,2021-09-09 21:39:30.796238,,-0.253061294,VR2Tx-69,480027,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-09 21:44:44.177,2021-09-09 21:44:43.916045,,-0.260954522,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 21:48:02.6429,2021-09-09 21:48:02.376942,,-0.265957390,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 21:50:31.1924,2021-09-09 21:50:30.922698,,-0.269701980,VR2Tx-69,480027,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-09 21:54:15.5077,2021-09-09 21:54:15.232343,,-0.275356452,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 21:55:09.933,2021-09-09 21:55:09.656271,,-0.276728388,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 21:57:36.9097,2021-09-09 21:57:36.629266,,-0.280433332,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
DIAG,2021-09-09 22:00:00,2021-09-09 21:59:59.715959,,-0.284040309,VR2Tx-69,480027,22.055,649,3,,270,22
TEMP,2021-09-09 22:00:00,2021-09-09 21:59:59.715959,,-0.284040309,VR2Tx-69,480027,22.055,
BATTERY,2021-09-09 22:00:00,2021-09-09 21:59:59.715959,,-0.284040309,VR2Tx-69,480027,,,,3.6013,
DET,2021-09-09 22:01:28.5272,2021-09-09 22:01:28.240928,,-0.286271875,VR2Tx-69,480027,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-09 22:04:14.9867,2021-09-09 22:04:14.696232,,-0.290467936,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 22:04:58.717,2021-09-09 22:04:58.425429,,-0.291570276,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 22:07:42.5336,2021-09-09 22:07:42.2379,,-0.295699714,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 22:12:20.7139,2021-09-09 22:12:20.411188,,-0.302711999,VR2Tx-69,480027,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-09 22:15:10.6258,2021-09-09 22:15:10.318804,,-0.306995086,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 22:15:33.365,2021-09-09 22:15:33.057431,,-0.307568289,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 22:16:50.5917,2021-09-09 22:16:50.282185,,-0.309514996,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 22:23:02.6044,2021-09-09 22:23:02.285507,,-0.318892579,VR2Tx-69,480027,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-09 22:25:40.401,2021-09-09 22:25:40.078129,,-0.322870267,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 22:25:59.2448,2021-09-09 22:25:58.921454,,-0.323345276,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 22:26:03.7978,2021-09-09 22:26:03.474339,,-0.323460047,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 22:33:23.9018,2021-09-09 22:33:23.567245,,-0.334554054,VR2Tx-69,480027,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-09 22:34:52.213,2021-09-09 22:34:51.876219,,-0.336780176,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 22:35:26.8322,2021-09-09 22:35:26.494547,,-0.337652846,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 22:36:33.3558,2021-09-09 22:36:33.01647,,-0.339329753,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 22:43:04.014,2021-09-09 22:43:03.664822,,-0.349177346,VR2Tx-69,480027,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-09 22:44:12.917,2021-09-09 22:44:12.566085,,-0.350914231,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 22:45:09.9914,2021-09-09 22:45:09.639047,,-0.352352945,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 22:46:38.4508,2021-09-09 22:46:38.096217,,-0.354582803,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 22:53:21.5676,2021-09-09 22:53:21.202855,,-0.364744448,VR2Tx-69,480027,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-09 22:53:51.4051,2021-09-09 22:53:51.039603,,-0.365496583,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 22:55:33.3999,2021-09-09 22:55:33.031832,,-0.368067637,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 22:55:45.9819,2021-09-09 22:55:45.613515,,-0.368384800,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
DIAG,2021-09-09 23:00:00,2021-09-09 22:59:59.625211,,-0.374788011,VR2Tx-69,480027,21.866,607,4,,273,24
TEMP,2021-09-09 23:00:00,2021-09-09 22:59:59.625211,,-0.374788011,VR2Tx-69,480027,21.866,
BATTERY,2021-09-09 23:00:00,2021-09-09 22:59:59.625211,,-0.374788011,VR2Tx-69,480027,,,,3.6071,
DET,2021-09-09 23:02:54.1915,2021-09-09 23:02:53.812321,,-0.379178977,VR2Tx-69,480027,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-09 23:04:05.4611,2021-09-09 23:04:05.080124,,-0.380975519,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 23:04:57.7251,2021-09-09 23:04:57.342807,,-0.382292974,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 23:05:17.4952,2021-09-09 23:05:17.112408,,-0.382791333,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 23:12:56.7686,2021-09-09 23:12:56.374231,,-0.394368557,VR2Tx-69,480027,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-09 23:13:30.8451,2021-09-09 23:13:30.449872,,-0.395227547,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 23:14:17.8923,2021-09-09 23:14:17.495886,,-0.396413498,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 23:15:42.7757,2021-09-09 23:15:42.377146,,-0.398553213,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 23:18:08.5914,2021-09-09 23:18:08.189171,,-0.402228891,VR2Tx-69,480027,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-09 23:23:18.693,2021-09-09 23:23:18.282954,,-0.410045837,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 23:23:55.3755,2021-09-09 23:23:54.964529,,-0.410970519,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 23:25:30.1469,2021-09-09 23:25:29.73354,,-0.413359487,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 23:33:51.9371,2021-09-09 23:33:51.511091,,-0.426008462,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 23:34:07.4906,2021-09-09 23:34:07.064199,,-0.426400529,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 23:34:59.8625,2021-09-09 23:34:59.434779,,-0.427720704,VR2Tx-69,480027,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-09 23:36:01.5118,2021-09-09 23:36:01.082525,,-0.429274741,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 23:43:29.0615,2021-09-09 23:43:28.620943,,-0.440556437,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 23:43:55.6971,2021-09-09 23:43:55.255872,,-0.441227860,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 23:45:59.5375,2021-09-09 23:45:59.09315,,-0.444349591,VR2Tx-69,480027,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-09 23:53:00.9571,2021-09-09 23:53:00.502127,,-0.454972607,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 23:53:08.8845,2021-09-09 23:53:08.429327,,-0.455172439,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 23:56:58.157,2021-09-09 23:56:57.696048,,-0.460951870,VR2Tx-69,480027,PPM,A69-1601-63808,63808,,,,,,
HEALTH_VR2TX,2021-09-10 00:00:00,2021-09-09 23:59:59.534464,,-0.465535713,VR2Tx-69,480027,99.9915,2021-09-10 00:00:00
DIAG,2021-09-10 00:00:00,2021-09-09 23:59:59.534464,,-0.465535713,VR2Tx-69,480027,21.772,645,3,,255,22
TEMP,2021-09-10 00:00:00,2021-09-09 23:59:59.534464,,-0.465535713,VR2Tx-69,480027,21.772,
BATTERY,2021-09-10 00:00:00,2021-09-09 23:59:59.534464,,-0.465535713,VR2Tx-69,480027,,,,3.6052,
DET,2021-09-10 00:02:09.0251,2021-09-10 00:02:08.556311,,-0.468788138,VR2Tx-69,480027,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-10 00:03:25.6799,2021-09-10 00:03:25.209179,,-0.470720429,VR2Tx-69,480027,PPM,A69-1601-62026,62026,,,,,,
