VEMCO DATA LOG,1.0.0,vdat-2.7.1-20200703-910fdc-release
RECORD TYPE,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD
ATTITUDE_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Tilt (deg)
BATTERY_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Battery Position,Battery Type,Battery Serial Number,Battery Voltage (V),Battery Remaining (%)
CFG_CHANNEL_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Index,Frequency (kHz),Decoder,PPM Map ID,HR Coding ID
CFG_STATION_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Station Name,Latitude (deg),Longitude (deg)
CFG_STUDY_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Description
CFG_TRANSMITTER_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Transmission Type,Full ID,ID,Power Level,Min Delay (s),Max Delay (s)
CLOCK_REF_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,External Time (UTC),External Difference (s),Source
CLOCK_SET_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Prior Device Time (UTC),Prior Difference (s),Source
DATA_ERROR_DESC,Type,Error,Page,Offset,Description
DATA_SOURCE_FILE_DESC,File Name,UUID,Type,Size,State
DEPTH_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Depth (m)
DEPTH_STATS_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Depth Min (m),Depth Max (m),Depth Mean (m),Sample Count,Accumulation Period (s)
DET_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Detection Type,Full ID,ID,Signal Strength (dB),Noise (dB),Quality Score,Decoder,Sensor Value,Sensor Unit
DET,2021-09-21 03:23:46.7792,2021-09-21 03:23:56.398473,,9.619273383,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 03:24:04.2447,2021-09-21 03:24:13.864144,,9.619444558,VR2Tx-69,483846,PPM,A69-1604-32403,32403,,,,,,
DET,2021-09-21 03:24:30.7926,2021-09-21 03:24:40.412304,,9.619704747,VR2Tx-69,483846,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-21 03:25:02.1147,2021-09-21 03:25:11.734711,,9.620011727,VR2Tx-69,483846,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-21 03:25:22.456,2021-09-21 03:25:32.076211,,9.620211087,VR2Tx-69,483846,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-21 03:25:34.3025,2021-09-21 03:25:43.922827,,9.620327192,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 03:27:02.0051,2021-09-21 03:27:11.626286,,9.621186742,VR2Tx-69,483846,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 03:27:08.7273,2021-09-21 03:27:18.348552,,9.621252625,VR2Tx-69,483846,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-21 03:28:12.9513,2021-09-21 03:28:22.573182,,9.621882068,VR2Tx-69,483846,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-21 03:28:17.843,2021-09-21 03:28:27.46493,,9.621930011,VR2Tx-69,483846,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-21 03:28:24.3174,2021-09-21 03:28:33.939393,,9.621993465,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 03:28:58.9622,2021-09-21 03:29:08.584533,,9.622333009,VR2Tx-69,483846,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-21 03:29:35.6201,2021-09-21 03:29:45.242792,,9.622692284,VR2Tx-69,483846,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 03:29:40.5501,2021-09-21 03:29:50.17284,,9.622740602,VR2Tx-69,483846,PPM,A69-1604-32404,32404,,,,,,
DET,2021-09-21 03:30:24.9265,2021-09-21 03:30:34.549675,,9.623175524,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 03:30:30.0363,2021-09-21 03:30:39.659525,,9.623225604,VR2Tx-69,483846,PPM,A69-1604-32403,32403,,,,,,
DET,2021-09-21 03:31:30.1606,2021-09-21 03:31:39.784414,,9.623814866,VR2Tx-69,483846,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 03:31:35.37,2021-09-21 03:31:44.993865,,9.623865923,VR2Tx-69,483846,PPM,A69-1604-32404,32404,,,,,,
DET,2021-09-21 03:32:07.309,2021-09-21 03:32:16.933178,,9.624178949,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 03:32:12.6155,2021-09-21 03:32:22.23973,,9.624230956,VR2Tx-69,483846,PPM,A69-1604-32403,32403,,,,,,
DET,2021-09-21 03:32:48.1979,2021-09-21 03:32:57.822479,,9.624579690,VR2Tx-69,483846,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 03:32:53.2926,2021-09-21 03:33:02.917229,,9.624629622,VR2Tx-69,483846,PPM,A69-1604-32404,32404,,,,,,
DET,2021-09-21 03:33:36.8041,2021-09-21 03:33:46.429156,,9.625056067,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 03:33:41.3045,2021-09-21 03:33:50.9296,,9.625100175,VR2Tx-69,483846,PPM,A69-1604-32403,32403,,,,,,
DET,2021-09-21 03:34:23.0526,2021-09-21 03:34:32.678109,,9.625509337,VR2Tx-69,483846,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-21 03:34:32.5706,2021-09-21 03:34:42.196202,,9.625602621,VR2Tx-69,483846,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-21 03:35:34.8914,2021-09-21 03:35:44.517613,,9.626213411,VR2Tx-69,483846,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-21 03:35:50.4344,2021-09-21 03:36:00.060765,,9.626365744,VR2Tx-69,483846,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 03:36:28.0472,2021-09-21 03:36:37.673934,,9.626734377,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 03:37:10.1053,2021-09-21 03:37:19.732446,,9.627146578,VR2Tx-69,483846,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 03:37:30.7151,2021-09-21 03:37:40.342448,,9.627348570,VR2Tx-69,483846,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-21 03:37:44.0795,2021-09-21 03:37:53.706979,,9.627479551,VR2Tx-69,483846,PPM,A69-1604-32404,32404,,,,,,
DET,2021-09-21 03:38:01.0301,2021-09-21 03:38:10.657745,,9.627645679,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 03:38:36.0235,2021-09-21 03:38:45.651488,,9.627988641,VR2Tx-69,483846,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-21 03:38:51.2732,2021-09-21 03:39:00.901338,,9.628138099,VR2Tx-69,483846,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-21 03:39:53.2343,2021-09-21 03:40:02.863045,,9.628745364,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 03:40:27.1929,2021-09-21 03:40:36.821978,,9.629078184,VR2Tx-69,483846,PPM,A69-1604-32404,32404,,,,,,
DET,2021-09-21 03:40:47.2292,2021-09-21 03:40:56.858474,,9.629274554,VR2Tx-69,483846,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 03:41:28.0986,2021-09-21 03:41:37.728275,,9.629675105,VR2Tx-69,483846,PPM,A69-1604-32403,32403,,,,,,
DET,2021-09-21 03:42:01.8061,2021-09-21 03:42:11.436105,,9.630005464,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 03:44:15.9912,2021-09-21 03:44:25.62252,,9.631320578,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 03:45:04.9205,2021-09-21 03:45:14.5523,,9.631800121,VR2Tx-69,483846,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-21 03:45:19.5776,2021-09-21 03:45:29.209543,,9.631943772,VR2Tx-69,483846,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 03:45:38.1849,2021-09-21 03:45:47.817026,,9.632126137,VR2Tx-69,483846,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-21 03:45:50.0464,2021-09-21 03:45:59.678642,,9.632242389,VR2Tx-69,483846,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-21 03:46:18.529,2021-09-21 03:46:28.161521,,9.632521540,VR2Tx-69,483846,PPM,A69-1604-32403,32403,,,,,,
DET,2021-09-21 03:46:28.0109,2021-09-21 03:46:37.643514,,9.632614469,VR2Tx-69,483846,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 03:47:03.743,2021-09-21 03:47:13.375964,,9.632964671,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 03:47:12.4564,2021-09-21 03:47:22.08945,,9.633050069,VR2Tx-69,483846,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-21 03:47:23.4957,2021-09-21 03:47:33.128858,,9.633158262,VR2Tx-69,483846,PPM,A69-1604-32404,32404,,,,,,
DET,2021-09-21 03:47:42.066,2021-09-21 03:47:51.69934,,9.633340265,VR2Tx-69,483846,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 03:47:59.6242,2021-09-21 03:48:09.257712,,9.633512348,VR2Tx-69,483846,PPM,A69-1604-32403,32403,,,,,,
DET,2021-09-21 03:48:25.2796,2021-09-21 03:48:34.913363,,9.633763790,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 03:48:37.9859,2021-09-21 03:48:47.619788,,9.633888321,VR2Tx-69,483846,PPM,A69-1604-32404,32404,,,,,,
DET,2021-09-21 03:48:47.2489,2021-09-21 03:48:56.882879,,9.633979106,VR2Tx-69,483846,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-21 03:49:01.3405,2021-09-21 03:49:10.974617,,9.634117214,VR2Tx-69,483846,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-21 03:49:05.2591,2021-09-21 03:49:14.893255,,9.634155619,VR2Tx-69,483846,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-21 03:49:21.1313,2021-09-21 03:49:30.765611,,9.634311179,VR2Tx-69,483846,PPM,A69-1604-32403,32403,,,,,,
DET,2021-09-21 03:50:13.7809,2021-09-21 03:50:23.415727,,9.634827184,VR2Tx-69,483846,PPM,A69-1604-32404,32404,,,,,,
DET,2021-09-21 03:50:31.9654,2021-09-21 03:50:41.600405,,9.635005406,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 03:52:15.2526,2021-09-21 03:52:24.888617,,9.636017697,VR2Tx-69,483846,PPM,A69-1604-32404,32404,,,,,,
DET,2021-09-21 03:52:40.0904,2021-09-21 03:52:49.726661,,9.636261126,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 03:53:21.4918,2021-09-21 03:53:31.128466,,9.636666891,VR2Tx-69,483846,PPM,A69-1604-32403,32403,,,,,,
DET,2021-09-21 03:53:35.7257,2021-09-21 03:53:45.362506,,9.636806394,VR2Tx-69,483846,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 03:53:47.9342,2021-09-21 03:53:57.571126,,9.636926046,VR2Tx-69,483846,PPM,A69-1601-63829,63829,,,,,,
DET,2021-09-21 03:54:00.2764,2021-09-21 03:54:09.913447,,9.637047009,VR2Tx-69,483846,PPM,A69-1604-32404,32404,,,,,,
DET,2021-09-21 03:55:26.1965,2021-09-21 03:55:35.834389,,9.637889090,VR2Tx-69,483846,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-21 03:55:39.2627,2021-09-21 03:55:48.900717,,9.638017148,VR2Tx-69,483846,PPM,A69-1604-32404,32404,,,,,,
DET,2021-09-21 03:55:56.9464,2021-09-21 03:56:06.58459,,9.638190462,VR2Tx-69,483846,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 03:56:01.736,2021-09-21 03:56:11.374237,,9.638237403,VR2Tx-69,483846,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-21 03:56:55.7057,2021-09-21 03:57:05.344466,,9.638766347,VR2Tx-69,483846,PPM,A69-1604-32403,32403,,,,,,
DET,2021-09-21 03:57:29.7598,2021-09-21 03:57:39.3989,,9.639100102,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 03:57:33.0394,2021-09-21 03:57:42.678532,,9.639132245,VR2Tx-69,483846,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-21 03:57:54.7591,2021-09-21 03:58:04.398445,,9.639345114,VR2Tx-69,483846,PPM,A69-1604-32404,32404,,,,,,
DET,2021-09-21 03:58:07.4623,2021-09-21 03:58:17.101769,,9.639469615,VR2Tx-69,483846,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-21 03:58:14.5272,2021-09-21 03:58:24.166738,,9.639538856,VR2Tx-69,483846,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-21 03:58:30.1053,2021-09-21 03:58:39.744991,,9.639691533,VR2Tx-69,483846,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-21 03:59:02.3766,2021-09-21 03:59:12.016607,,9.640007816,VR2Tx-69,483846,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 03:59:19.447,2021-09-21 03:59:29.087175,,9.640175119,VR2Tx-69,483846,PPM,A69-1604-32403,32403,,,,,,
DIAG,2021-09-21 04:00:00,2021-09-21 04:00:09.640572,,9.640572568,VR2Tx-69,483846,5.156,210,0,,1158,114
TEMP,2021-09-21 04:00:00,2021-09-21 04:00:09.640572,,9.640572568,VR2Tx-69,483846,5.156,
BATTERY,2021-09-21 04:00:00,2021-09-21 04:00:09.640572,,9.640572568,VR2Tx-69,483846,,,,3.5421,
DET,2021-09-21 04:02:05.4981,2021-09-21 04:02:15.139902,,9.641802543,VR2Tx-69,483846,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 04:02:53.3041,2021-09-21 04:03:02.946371,,9.642271078,VR2Tx-69,483846,PPM,A69-1604-32404,32404,,,,,,
DET,2021-09-21 04:03:34.1261,2021-09-21 04:03:43.768771,,9.642671164,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 04:03:48.7051,2021-09-21 04:03:58.347914,,9.642814049,VR2Tx-69,483846,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-21 04:04:45.8751,2021-09-21 04:04:55.518474,,9.643374358,VR2Tx-69,483846,PPM,A69-1604-32404,32404,,,,,,
DET,2021-09-21 04:04:54.3374,2021-09-21 04:05:03.980857,,9.643457295,VR2Tx-69,483846,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-21 04:04:58.0794,2021-09-21 04:05:07.722893,,9.643493969,VR2Tx-69,483846,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 04:05:05.8205,2021-09-21 04:05:15.464069,,9.643569838,VR2Tx-69,483846,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-21 04:05:22.4131,2021-09-21 04:05:32.056832,,9.643732457,VR2Tx-69,483846,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-21 04:06:12.8725,2021-09-21 04:06:22.516726,,9.644226997,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 04:06:56.1764,2021-09-21 04:07:05.821051,,9.644651408,VR2Tx-69,483846,PPM,A69-1604-32404,32404,,,,,,
DET,2021-09-21 04:07:38.0105,2021-09-21 04:07:47.655561,,9.645061413,VR2Tx-69,483846,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-21 04:07:44.9917,2021-09-21 04:07:54.636829,,9.645129834,VR2Tx-69,483846,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-21 04:08:16.4797,2021-09-21 04:08:26.125138,,9.645438440,VR2Tx-69,483846,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-21 04:08:28.4536,2021-09-21 04:08:38.099155,,9.645555793,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 04:09:16.3755,2021-09-21 04:09:26.021525,,9.646025464,VR2Tx-69,483846,PPM,A69-1604-32404,32404,,,,,,
DET,2021-09-21 04:09:33.9467,2021-09-21 04:09:43.592897,,9.646197674,VR2Tx-69,483846,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 04:10:11.5594,2021-09-21 04:10:21.205966,,9.646566307,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 04:10:27.3752,2021-09-21 04:10:37.021921,,9.646721314,VR2Tx-69,483846,PPM,A69-1604-32403,32403,,,,,,
DET,2021-09-21 04:10:53.6173,2021-09-21 04:11:03.264278,,9.646978506,VR2Tx-69,483846,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 04:11:15.535,2021-09-21 04:11:25.182193,,9.647193316,VR2Tx-69,483846,PPM,A69-1604-32404,32404,,,,,,
DET,2021-09-21 04:11:44.5457,2021-09-21 04:11:54.193177,,9.647477642,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 04:12:53.2835,2021-09-21 04:13:02.931651,,9.648151324,VR2Tx-69,483846,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 04:12:58.6458,2021-09-21 04:13:08.294003,,9.648203878,VR2Tx-69,483846,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-21 04:13:37.6759,2021-09-21 04:13:47.324486,,9.648586402,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 04:14:33.3002,2021-09-21 04:14:42.949331,,9.649131562,VR2Tx-69,483846,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 04:15:22.4165,2021-09-21 04:15:32.066112,,9.649612939,VR2Tx-69,483846,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-21 04:15:51.145,2021-09-21 04:16:00.794894,,9.649894499,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 04:16:53.7995,2021-09-21 04:17:03.450008,,9.650508560,VR2Tx-69,483846,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 04:17:21.6175,2021-09-21 04:17:31.268281,,9.650781197,VR2Tx-69,483846,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-21 04:17:26.0037,2021-09-21 04:17:35.654524,,9.650824185,VR2Tx-69,483846,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-21 04:17:57.6191,2021-09-21 04:18:07.270234,,9.651134040,VR2Tx-69,483846,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-21 04:18:17.2293,2021-09-21 04:18:26.880626,,9.651326234,VR2Tx-69,483846,PPM,A69-1604-32403,32403,,,,,,
DET,2021-09-21 04:18:25.6868,2021-09-21 04:18:35.338209,,9.651409124,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 04:18:46.377,2021-09-21 04:18:56.028611,,9.651611904,VR2Tx-69,483846,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-21 04:19:34.4252,2021-09-21 04:19:44.077282,,9.652082812,VR2Tx-69,483846,PPM,A69-1604-32404,32404,,,,,,
DET,2021-09-21 04:19:56.1848,2021-09-21 04:20:05.837096,,9.652296072,VR2Tx-69,483846,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 04:21:23.8396,2021-09-21 04:21:33.492755,,9.653155154,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 04:22:16.0744,2021-09-21 04:22:25.728067,,9.653667095,VR2Tx-69,483846,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-21 04:22:45.927,2021-09-21 04:22:55.580959,,9.653959672,VR2Tx-69,483846,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 04:23:56.7503,2021-09-21 04:24:06.404953,,9.654653793,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 04:24:45.1246,2021-09-21 04:24:54.779727,,9.655127898,VR2Tx-69,483846,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 04:24:52.6805,2021-09-21 04:25:02.335701,,9.655201951,VR2Tx-69,483846,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-21 04:25:14.4358,2021-09-21 04:25:24.091215,,9.655415169,VR2Tx-69,483846,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-21 04:25:48.4799,2021-09-21 04:25:58.135648,,9.655748827,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 04:26:21.873,2021-09-21 04:26:31.529076,,9.656076104,VR2Tx-69,483846,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 04:27:20.6427,2021-09-21 04:27:30.299352,,9.656652091,VR2Tx-69,483846,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-21 04:27:28.9039,2021-09-21 04:27:38.560633,,9.656733057,VR2Tx-69,483846,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 04:27:45.4723,2021-09-21 04:27:55.129195,,9.656895440,VR2Tx-69,483846,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-21 04:28:02.9743,2021-09-21 04:28:12.631366,,9.657066972,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 04:28:37.774,2021-09-21 04:28:47.431408,,9.657408035,VR2Tx-69,483846,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 04:28:43.0472,2021-09-21 04:28:52.704659,,9.657459717,VR2Tx-69,483846,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-21 04:29:14.2001,2021-09-21 04:29:23.857865,,9.657765038,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 04:29:53.6828,2021-09-21 04:30:03.340951,,9.658151998,VR2Tx-69,483846,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 04:30:39.2296,2021-09-21 04:30:48.888198,,9.658598391,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 04:31:37.2024,2021-09-21 04:31:46.861566,,9.659166568,VR2Tx-69,483846,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 04:31:48.0115,2021-09-21 04:31:57.670772,,9.659272505,VR2Tx-69,483846,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-21 04:32:59.9669,2021-09-21 04:33:09.626877,,9.659977721,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 04:34:12.2243,2021-09-21 04:34:21.884985,,9.660685898,VR2Tx-69,483846,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 04:34:38.3898,2021-09-21 04:34:48.050742,,9.660942339,VR2Tx-69,483846,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-21 04:34:50.5565,2021-09-21 04:35:00.217561,,9.661061582,VR2Tx-69,483846,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-21 04:35:03.4123,2021-09-21 04:35:13.073487,,9.661187579,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 04:35:26.76,2021-09-21 04:35:36.421416,,9.661416403,VR2Tx-69,483846,PPM,A69-1601-63829,63829,,,,,,
DET,2021-09-21 04:36:12.6368,2021-09-21 04:36:22.298666,,9.661866030,VR2Tx-69,483846,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 04:36:43.8706,2021-09-21 04:36:53.532772,,9.662172145,VR2Tx-69,483846,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-21 04:36:57.9595,2021-09-21 04:37:07.62181,,9.662310227,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 04:37:04.2556,2021-09-21 04:37:13.917971,,9.662371933,VR2Tx-69,483846,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-21 04:37:30.0155,2021-09-21 04:37:39.678124,,9.662624399,VR2Tx-69,483846,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-21 04:37:55.2286,2021-09-21 04:38:04.891471,,9.662871507,VR2Tx-69,483846,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 04:39:16.5898,2021-09-21 04:39:26.253468,,9.663668907,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 04:39:33.0696,2021-09-21 04:39:42.73343,,9.663830421,VR2Tx-69,483846,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-21 04:40:26.0295,2021-09-21 04:40:35.693849,,9.664349468,VR2Tx-69,483846,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 04:41:11.5708,2021-09-21 04:41:21.235595,,9.664795806,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 04:41:48.9638,2021-09-21 04:41:58.628962,,9.665162286,VR2Tx-69,483846,PPM,A69-1601-63871,63871,,,,,,
DET,2021-09-21 04:42:09.5518,2021-09-21 04:42:19.217164,,9.665364064,VR2Tx-69,483846,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 04:43:32.0768,2021-09-21 04:43:41.742972,,9.666172870,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 04:44:22.9345,2021-09-21 04:44:32.601171,,9.666671314,VR2Tx-69,483846,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-21 04:44:44.1083,2021-09-21 04:44:53.775178,,9.666878833,VR2Tx-69,483846,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 04:45:34.8091,2021-09-21 04:45:44.476475,,9.667375738,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 04:45:43.6564,2021-09-21 04:45:53.323862,,9.667462448,VR2Tx-69,483846,PPM,A69-1601-63846,63846,,,,,,
DET,2021-09-21 04:46:42.8433,2021-09-21 04:46:52.511342,,9.668042524,VR2Tx-69,483846,PPM,A69-1604-32405,32405,,,,,,
DET,2021-09-21 04:47:23.6422,2021-09-21 04:47:33.310642,,9.668442384,VR2Tx-69,483846,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-21 04:47:28.5854,2021-09-21 04:47:38.25389,,9.668490831,VR2Tx-69,483846,PPM,A69-1601-63888,63888,,,,,,
DET,2021-09-21 04:47:55.7428,2021-09-21 04:48:05.411556,,9.668756994,VR2Tx-69,483846,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-21 04:48:29.7798,2021-09-21 04:48:39.44889,,9.669090582,VR2Tx-69,483846,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-21 04:48:51.2379,2021-09-21 04:49:00.9072,,9.669300887,VR2Tx-69,483846,PPM,A69-1604-32404,32404,,,,,,
DET,2021-09-21 04:49:30.9108,2021-09-21 04:49:40.580489,,9.669689711,VR2Tx-69,483846,PPM,A69-1604-32406,32406,,,,,,
DET,2021-09-21 04:50:22.3505,2021-09-21 04:50:32.020693,,9.670193858,VR2Tx-69,483846,PPM,A69-1604-32405,32405,,,,,,
