VEMCO DATA LOG,1.0.0,vdat-2.7.1-20200703-910fdc-release
RECORD TYPE,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD,FIELD
ATTITUDE_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Tilt (deg)
BATTERY_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Battery Position,Battery Type,Battery Serial Number,Battery Voltage (V),Battery Remaining (%)
CFG_CHANNEL_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Index,Frequency (kHz),Decoder,PPM Map ID,HR Coding ID
CFG_STATION_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Station Name,Latitude (deg),Longitude (deg)
CFG_STUDY_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Description
CFG_TRANSMITTER_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Transmission Type,Full ID,ID,Power Level,Min Delay (s),Max Delay (s)
CLOCK_REF_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,External Time (UTC),External Difference (s),Source
CLOCK_SET_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Prior Device Time (UTC),Prior Difference (s),Source
DATA_ERROR_DESC,Type,Error,Page,Offset,Description
DATA_SOURCE_FILE_DESC,File Name,UUID,Type,Size,State
DEPTH_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Depth (m)
DEPTH_STATS_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Depth Min (m),Depth Max (m),Depth Mean (m),Sample Count,Accumulation Period (s)
DET_DESC,Device Time (UTC),Time,Time Offset (h),Time Correction (s),Model,Serial Number,Detection Type,Full ID,ID,Signal Strength (dB),Noise (dB),Quality Score,Decoder,Sensor Value,Sensor Unit
DET,2021-09-09 19:15:48.705,2021-09-09 19:15:48.672472,,-0.032527189,VR2Tx-69,480026,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 19:20:12.3093,2021-09-09 19:20:12.26976,,-0.039539761,VR2Tx-69,480026,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-09 19:21:27.8344,2021-09-09 19:21:27.792851,,-0.041548928,VR2Tx-69,480026,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 19:24:39.5756,2021-09-09 19:24:39.52895,,-0.046649752,VR2Tx-69,480026,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 19:26:09.713,2021-09-09 19:26:09.663952,,-0.049047645,VR2Tx-69,480026,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 19:29:28.284,2021-09-09 19:29:28.229669,,-0.054330159,VR2Tx-69,480026,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-09 19:35:33.8741,2021-09-09 19:35:33.810044,,-0.064055823,VR2Tx-69,480026,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 19:35:49.069,2021-09-09 19:35:49.004539,,-0.064460048,VR2Tx-69,480026,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 19:38:56.8948,2021-09-09 19:38:56.825343,,-0.069456711,VR2Tx-69,480026,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-09 19:46:04.461,2021-09-09 19:46:04.380168,,-0.080831103,VR2Tx-69,480026,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 19:46:19.7481,2021-09-09 19:46:19.666862,,-0.081237780,VR2Tx-69,480026,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 19:47:34.9694,2021-09-09 19:47:34.886161,,-0.083238866,VR2Tx-69,480026,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 19:48:51.2467,2021-09-09 19:48:51.161431,,-0.085268044,VR2Tx-69,480026,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-09 19:55:32.117,2021-09-09 19:55:32.021067,,-0.095932255,VR2Tx-69,480026,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 19:56:48.3056,2021-09-09 19:56:48.20764,,-0.097959073,VR2Tx-69,480026,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 19:57:22.8183,2021-09-09 19:57:22.719422,,-0.098877202,VR2Tx-69,480026,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 19:59:37.0802,2021-09-09 19:59:36.977751,,-0.102448924,VR2Tx-69,480026,PPM,A69-1601-63884,63884,,,,,,
DIAG,2021-09-09 20:00:00,2021-09-09 19:59:59.896941,,-0.103058651,VR2Tx-69,480026,22.65,870,1,,254,24
TEMP,2021-09-09 20:00:00,2021-09-09 19:59:59.896941,,-0.103058651,VR2Tx-69,480026,22.65,
BATTERY,2021-09-09 20:00:00,2021-09-09 19:59:59.896941,,-0.103058651,VR2Tx-69,480026,,,,3.6042,
DET,2021-09-09 20:05:24.109,2021-09-09 20:05:23.997319,,-0.111680808,VR2Tx-69,480026,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 20:06:42.2301,2021-09-09 20:06:42.11634,,-0.113759036,VR2Tx-69,480026,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 20:07:55.5951,2021-09-09 20:07:55.479389,,-0.115710740,VR2Tx-69,480026,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 20:10:05.597,2021-09-09 20:10:05.47783,,-0.119169134,VR2Tx-69,480026,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-09 20:16:05.241,2021-09-09 20:16:05.112263,,-0.128736616,VR2Tx-69,480026,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 20:17:27.1682,2021-09-09 20:17:27.037283,,-0.130916096,VR2Tx-69,480026,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 20:17:58.888,2021-09-09 20:17:58.75624,,-0.131759927,VR2Tx-69,480026,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 20:19:59.9488,2021-09-09 20:19:59.813819,,-0.134980465,VR2Tx-69,480026,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-09 20:26:24.377,2021-09-09 20:26:24.231792,,-0.145207272,VR2Tx-69,480026,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 20:27:02.7448,2021-09-09 20:27:02.598572,,-0.146227957,VR2Tx-69,480026,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 20:27:53.8536,2021-09-09 20:27:53.706012,,-0.147587586,VR2Tx-69,480026,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 20:28:51.3031,2021-09-09 20:28:51.153984,,-0.149115895,VR2Tx-69,480026,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-09 20:30:45.3143,2021-09-09 20:30:45.162151,,-0.152148895,VR2Tx-69,480026,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-09 20:35:59.989,2021-09-09 20:35:59.828479,,-0.160520074,VR2Tx-69,480026,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 20:36:08.0058,2021-09-09 20:36:07.845066,,-0.160733342,VR2Tx-69,480026,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 20:37:44.502,2021-09-09 20:37:44.338699,,-0.163300397,VR2Tx-69,480026,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 20:38:11.0666,2021-09-09 20:38:10.902592,,-0.164007085,VR2Tx-69,480026,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-09 20:41:13.3631,2021-09-09 20:41:13.194243,,-0.168856655,VR2Tx-69,480026,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-09 20:45:16.0748,2021-09-09 20:45:15.899486,,-0.175313428,VR2Tx-69,480026,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 20:46:07.893,2021-09-09 20:46:07.716308,,-0.176691929,VR2Tx-69,480026,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 20:47:47.2079,2021-09-09 20:47:47.028566,,-0.179333968,VR2Tx-69,480026,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-09 20:48:22.4199,2021-09-09 20:48:22.239629,,-0.180270701,VR2Tx-69,480026,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 20:51:06.7789,2021-09-09 20:51:06.594256,,-0.184643085,VR2Tx-69,480026,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-09 20:54:29.2913,2021-09-09 20:54:29.101269,,-0.190030451,VR2Tx-69,480026,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 20:55:20.573,2021-09-09 20:55:20.381605,,-0.191394680,VR2Tx-69,480026,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 20:57:56.5798,2021-09-09 20:57:56.384255,,-0.195544873,VR2Tx-69,480026,PPM,A69-1601-63815,63815,,,,,,
DET,2021-09-09 20:58:35.533,2021-09-09 20:58:35.336418,,-0.196581132,VR2Tx-69,480026,PPM,A69-1601-63808,63808,,,,,,
DIAG,2021-09-09 21:00:00,2021-09-09 20:59:59.801171,,-0.198828177,VR2Tx-69,480026,22.269,882,1,,234,27
TEMP,2021-09-09 21:00:00,2021-09-09 20:59:59.801171,,-0.198828177,VR2Tx-69,480026,22.269,
BATTERY,2021-09-09 21:00:00,2021-09-09 20:59:59.801171,,-0.198828177,VR2Tx-69,480026,,,,3.6052,
DET,2021-09-09 21:01:50.2724,2021-09-09 21:01:50.070638,,-0.201761715,VR2Tx-69,480026,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-09 21:03:53.2724,2021-09-09 21:03:53.067366,,-0.205033840,VR2Tx-69,480026,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 21:04:43.081,2021-09-09 21:04:42.874641,,-0.206358881,VR2Tx-69,480026,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 21:07:58.5684,2021-09-09 21:07:58.35684,,-0.211559363,VR2Tx-69,480026,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 21:12:14.5772,2021-09-09 21:12:14.35883,,-0.218369875,VR2Tx-69,480026,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-09 21:13:38.7815,2021-09-09 21:13:38.56089,,-0.220609932,VR2Tx-69,480026,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 21:14:25.245,2021-09-09 21:14:25.023154,,-0.221845984,VR2Tx-69,480026,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 21:17:41.2604,2021-09-09 21:17:41.033339,,-0.227060512,VR2Tx-69,480026,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 21:22:00.0367,2021-09-09 21:21:59.802755,,-0.233944646,VR2Tx-69,480026,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-09 21:24:06.8783,2021-09-09 21:24:06.640981,,-0.237318969,VR2Tx-69,480026,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 21:24:46.721,2021-09-09 21:24:46.482621,,-0.238378890,VR2Tx-69,480026,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 21:28:03.2658,2021-09-09 21:28:03.022192,,-0.243607502,VR2Tx-69,480026,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 21:32:27.6177,2021-09-09 21:32:27.36706,,-0.250639962,VR2Tx-69,480026,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-09 21:34:00.3434,2021-09-09 21:34:00.090293,,-0.253106711,VR2Tx-69,480026,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 21:34:27.013,2021-09-09 21:34:26.759183,,-0.253816193,VR2Tx-69,480026,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 21:37:44.086,2021-09-09 21:37:43.826941,,-0.259058856,VR2Tx-69,480026,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 21:42:19.6294,2021-09-09 21:42:19.36301,,-0.266389039,VR2Tx-69,480026,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-09 21:44:44.277,2021-09-09 21:44:44.006762,,-0.270237048,VR2Tx-69,480026,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 21:48:02.8152,2021-09-09 21:48:02.539681,,-0.275518690,VR2Tx-69,480026,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 21:53:00.3148,2021-09-09 21:53:00.031367,,-0.283432966,VR2Tx-69,480026,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-09 21:54:15.677,2021-09-09 21:54:15.391562,,-0.285437800,VR2Tx-69,480026,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 21:55:10.1094,2021-09-09 21:55:09.822514,,-0.286885846,VR2Tx-69,480026,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 21:57:37.0828,2021-09-09 21:57:36.792004,,-0.290795727,VR2Tx-69,480026,PPM,A69-1601-63808,63808,,,,,,
DIAG,2021-09-09 22:00:00,2021-09-09 21:59:59.705402,,-0.294597703,VR2Tx-69,480026,22.055,910,1,,207,23
TEMP,2021-09-09 22:00:00,2021-09-09 21:59:59.705402,,-0.294597703,VR2Tx-69,480026,22.055,
BATTERY,2021-09-09 22:00:00,2021-09-09 21:59:59.705402,,-0.294597703,VR2Tx-69,480026,,,,3.6042,
DET,2021-09-09 22:03:19.0034,2021-09-09 22:03:18.703508,,-0.299891720,VR2Tx-69,480026,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-09 22:04:15.157,2021-09-09 22:04:14.855614,,-0.301385555,VR2Tx-69,480026,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 22:04:58.8944,2021-09-09 22:04:58.59185,,-0.302549085,VR2Tx-69,480026,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 22:07:42.7077,2021-09-09 22:07:42.400793,,-0.306906952,VR2Tx-69,480026,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 22:12:53.2305,2021-09-09 22:12:52.915332,,-0.315167680,VR2Tx-69,480026,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-09 22:15:10.797,2021-09-09 22:15:10.478172,,-0.318827313,VR2Tx-69,480026,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 22:15:33.5438,2021-09-09 22:15:33.224367,,-0.319432438,VR2Tx-69,480026,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 22:16:50.7666,2021-09-09 22:16:50.445113,,-0.321486769,VR2Tx-69,480026,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 22:22:58.8148,2021-09-09 22:22:58.483522,,-0.331277825,VR2Tx-69,480026,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-09 22:25:40.5811,2021-09-09 22:25:40.245518,,-0.335581237,VR2Tx-69,480026,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 22:25:59.417,2021-09-09 22:25:59.080917,,-0.336082322,VR2Tx-69,480026,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 22:26:03.9735,2021-09-09 22:26:03.637296,,-0.336203537,VR2Tx-69,480026,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 22:32:07.3011,2021-09-09 22:32:06.95523,,-0.345869012,VR2Tx-69,480026,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-09 22:35:27.0091,2021-09-09 22:35:26.657918,,-0.351181773,VR2Tx-69,480026,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 22:36:33.529,2021-09-09 22:36:33.176048,,-0.352951379,VR2Tx-69,480026,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 22:41:20.9356,2021-09-09 22:41:20.575002,,-0.360597155,VR2Tx-69,480026,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-09 22:44:13.0982,2021-09-09 22:44:12.733022,,-0.365177136,VR2Tx-69,480026,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 22:45:10.169,2021-09-09 22:45:09.802304,,-0.366695370,VR2Tx-69,480026,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 22:46:38.625,2021-09-09 22:46:38.255951,,-0.369048534,VR2Tx-69,480026,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 22:50:44.8663,2021-09-09 22:50:44.4907,,-0.375599204,VR2Tx-69,480026,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-09 22:53:51.5875,2021-09-09 22:53:51.206933,,-0.380566482,VR2Tx-69,480026,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 22:55:33.5786,2021-09-09 22:55:33.19532,,-0.383279715,VR2Tx-69,480026,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 22:55:46.157,2021-09-09 22:55:45.773385,,-0.383614334,VR2Tx-69,480026,PPM,A69-1601-62026,62026,,,,,,
DIAG,2021-09-09 23:00:00,2021-09-09 22:59:59.609632,,-0.390367229,VR2Tx-69,480026,21.89,929,1,,220,23
TEMP,2021-09-09 23:00:00,2021-09-09 22:59:59.609632,,-0.390367229,VR2Tx-69,480026,21.89,
BATTERY,2021-09-09 23:00:00,2021-09-09 22:59:59.609632,,-0.390367229,VR2Tx-69,480026,,,,3.6023,
DET,2021-09-09 23:00:29.8578,2021-09-09 23:00:29.466638,,-0.391161526,VR2Tx-69,480026,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-09 23:04:05.6445,2021-09-09 23:04:05.247597,,-0.396902023,VR2Tx-69,480026,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 23:04:57.901,2021-09-09 23:04:57.502707,,-0.398292184,VR2Tx-69,480026,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 23:05:17.6746,2021-09-09 23:05:17.275781,,-0.398818214,VR2Tx-69,480026,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 23:10:56.5027,2021-09-09 23:10:56.094868,,-0.407831938,VR2Tx-69,480026,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-09 23:13:31.0312,2021-09-09 23:13:30.619257,,-0.411942805,VR2Tx-69,480026,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 23:14:18.069,2021-09-09 23:14:17.655805,,-0.413194135,VR2Tx-69,480026,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 23:15:42.9561,2021-09-09 23:15:42.540647,,-0.415452356,VR2Tx-69,480026,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 23:20:47.1106,2021-09-09 23:20:46.687056,,-0.423543671,VR2Tx-69,480026,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-09 23:23:18.8785,2021-09-09 23:23:18.450918,,-0.427581099,VR2Tx-69,480026,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 23:23:55.553,2021-09-09 23:23:55.124443,,-0.428556737,VR2Tx-69,480026,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 23:25:30.3285,2021-09-09 23:25:29.897421,,-0.431078016,VR2Tx-69,480026,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 23:31:25.4557,2021-09-09 23:31:25.015174,,-0.440525340,VR2Tx-69,480026,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-09 23:33:52.1246,2021-09-09 23:33:51.680172,,-0.444427121,VR2Tx-69,480026,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 23:34:07.669,2021-09-09 23:34:07.224159,,-0.444840643,VR2Tx-69,480026,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 23:36:01.6939,2021-09-09 23:36:01.246025,,-0.447874007,VR2Tx-69,480026,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 23:41:38.9963,2021-09-09 23:41:38.539452,,-0.456847143,VR2Tx-69,480026,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-09 23:43:29.241,2021-09-09 23:43:28.78122,,-0.459779944,VR2Tx-69,480026,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 23:43:55.8857,2021-09-09 23:43:55.425211,,-0.460488763,VR2Tx-69,480026,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 23:46:01.7027,2021-09-09 23:46:01.238864,,-0.463835829,VR2Tx-69,480026,PPM,A69-1601-63808,63808,,,,,,
DET,2021-09-09 23:51:03.395,2021-09-09 23:51:02.923138,,-0.471861642,VR2Tx-69,480026,PPM,A69-1601-63884,63884,,,,,,
DET,2021-09-09 23:53:01.1453,2021-09-09 23:53:00.670305,,-0.474994112,VR2Tx-69,480026,PPM,A69-1601-62027,62027,,,,,,
DET,2021-09-09 23:53:09.065,2021-09-09 23:53:08.589795,,-0.475204797,VR2Tx-69,480026,PPM,A69-1601-62026,62026,,,,,,
DET,2021-09-09 23:56:58.341,2021-09-09 23:56:57.859695,,-0.481304145,VR2Tx-69,480026,PPM,A69-1601-63808,63808,,,,,,
HEALTH_VR2TX,2021-09-10 00:00:00,2021-09-09 23:59:59.513863,,-0.486136755,VR2Tx-69,480026,99.9913,2021-09-10 00:00:00
DIAG,2021-09-10 00:00:00,2021-09-09 23:59:59.513863,,-0.486136755,VR2Tx-69,480026,21.772,941,1,,194,24
TEMP,2021-09-10 00:00:00,2021-09-09 23:59:59.513863,,-0.486136755,VR2Tx-69,480026,21.772,
BATTERY,2021-09-10 00:00:00,2021-09-09 23:59:59.513863,,-0.486136755,VR2Tx-69,480026,,,,3.5974,
DET,2021-09-10 00:00:49.3227,2021-09-10 00:00:48.835251,,-0.487448869,VR2Tx-69,480026,PPM,A69-1601-63884,63884,,,,,,
